350055005000040,475
350055005000043,172
350055005000044,208
350055005000045,228
350060005000001,520
350060005000002,459
350060005000003,527
350060005000004,412
350060005000005,509
350060005000006,135
350060005000007,218
350070905000001,577
350070905000003,342
350070905000004,481
350070905000005,715
350070905000006,560
350070905000008,935
350070905000010,889
350070905000014,305
350070905000015,456
350070905000017,503
350070905000018,761
350070905000020,588
350070905000021,886
350070905000022,620
350070905000024,580
350070905000025,145
350070905000026,1096
350070905000027,1021
350070905000028,439
350070905000030,1243
350070905000031,819
350070905000032,946
350070905000034,1489
350070905000035,737
350070905000036,247
350070905000037,75
350070905000039,9
350070905000040,52
350070905000042,642
350070905000043,730
350070905000044,1080
350070905000046,1885
350070905000047,45
350070905000048,853
350070905000049,526
350070905000050,442
350070905000051,263
350070905000052,344
350070905000053,553
350070905000054,808
350070905000055,675
350070905000056,816
350070905000057,891
350070905000059,810
350070905000060,684
350070905000064,755
350070905000065,368
350070905000067,572
350070905000069,1073
350070905000071,613
350070905000073,1496
350070905000074,42
350070905000075,894
350070905000078,56
350070905000080,4
350070905000082,114
350070905000083,1
350070905000084,108
350070905000085,405
350070905000086,365
350070910000001,506
350070910000002,482
350070910000003,263
350075805000003,49
350075805000005,412
350075805000015,336
350075805000016,100
350075805000018,479
350075805000024,895
350075805000027,192
350075805000029,279
350075805000031,383
350075805000033,101
350075805000034,61
350075805000035,802
350075805000036,493
350075805000037,39
350075805000038,582
350075805000039,105
350075805000040,484
350075805000041,94
350075805000042,101
350075805000043,52
350075805000044,102
350080805000001,421
350080805000002,385
350080805000003,611
350080805000004,328
350080805000005,389
350080805000011,87
350080805000012,58
350080805000014,296
350080805000016,495
350080805000017,492
350080805000019,38
350080805000021,179
350080805000022,286
350080805000023,204
350080805000024,176
350090705000001,541
350090705000003,692
350090705000007,571
350090705000008,642
350090705000010,219
350090705000012,65
350090705000014,134
350090705000015,175
350090715000001,342
350090715000003,13
350090715000004,57
350100405000001,565
350100405000002,362
350100405000003,315
350100405000004,18
350100405000005,512
350100405000006,599
350100405000007,744
350100405000009,514
350100405000011,454
350100405000012,394
350100405000013,481
350100405000014,732
350100405000016,701
350100405000017,566
350100405000018,45
350100405000019,544
350100405000022,911
350100405000026,336
350100405000027,128
350100405000028,228
350100405000029,173
350100405000032,878
350100405000033,279
350100405000034,683
350100405000035,562
350100405000036,106
350100405000037,885
350100405000038,205
350100405000039,489
350100405000040,619
350100405000041,198
350100405000042,504
350100405000043,147
350100405000045,299
350100405000047,560
350100405000048,7
350100405000049,594
350100405000050,481
350110305000003,281
350110305000005,10
350110305000006,37
350110305000008,114
350110305000010,58
350110305000012,564
350110305000014,410
350110305000016,270
350110305000018,421
350110305000020,406
350110305000021,188
350110305000022,129
350110310000001,532
350110310000002,132
350110315000001,207
350110315000002,82
350115205000002,466
350115205000003,666
350115205000004,564
350115205000005,541
350115205000006,816
350115205000007,594
350115205000008,544
350115205000009,864
350115205000010,943
350115205000011,1408
350115205000013,408
350115205000014,199
350115205000017,550
350115205000021,529
350115205000022,834
350115205000023,508
350115205000024,598
350115205000031,189
350115205000035,676
350115205000036,74
350115205000039,362
350115205000046,38
350115205000048,780
350115205000054,438
350115205000057,341
350115205000059,929
350115205000060,13
350115205000062,65
350115205000063,273
350115205000064,151
350115205000065,710
350115205000066,298
350115205000067,134
350115205000068,25
350115205000069,335
350115205000070,48
350115205000071,81
350115205000072,76
350115205000073,233
350120205000001,686
350120205000008,411
350120205000021,257
350120205000022,353
350120205000023,629
350120205000026,264
350120205000027,301
350120205000028,271
350120205000029,343
350120205000030,4
350120210000008,144
350120210000009,252
350130105000001,399
350130105000002,649
350130105000003,675
350130105000005,712
350130105000006,685
350130105000009,660
350130105000010,901
350130105000011,755
350130105000014,1125
350130105000015,968
350130105000016,824
350130105000017,905
350130105000019,845
350130105000020,836
350130105000024,564
350130105000025,690
350130105000026,514
350130105000027,195
350130105000028,259
350130105000029,245
350130105000033,286
350130105000034,504
350130105000035,962
350130105000036,593
350130105000037,748
350130105000038,600
350130105000039,611
350130105000040,576
350130105000041,565
350130105000042,580
350130105000045,565
350130105000048,474
350130105000050,753
350130105000053,41
350130105000054,870
350130105000056,379
350130105000058,176
350130105000059,52
350130105000060,611
350130105000061,145
350130105000062,795
350130105000063,16
350130105000064,58
350130105000065,20
350130105000066,707
350130105000067,145
350130105000068,104
350130105000069,172
350130105000070,177
350130105000071,199
350130105000072,544
350130110000001,401
350130110000002,240
350130110000003,82
350130110000004,98
350140005000001,660
350140005000002,720
350140005000003,866
350140005000005,222
350140005000006,32
350140005000009,118
350140005000012,33
350140005000013,1669
350140005000014,190
350140005000016,246
350140005000017,52
350150905000004,228
350150905000007,47
350150905000008,187
350150905000010,411
350150905000011,388
350150905000012,71
350150905000013,196
350150905000014,364
350150905000015,460
350150905000016,533
350160805000003,377
350160805000004,457
350160805000006,472
350160805000011,433
350160805000012,291
350160805000013,407
350160805000016,519
350160805000017,638
350160805000018,644
350160805000020,336
350160805000021,481
350160805000022,486
350160805000025,555
350160805000028,678
350160805000030,458
350160805000033,318
350160805000035,394
350160805000036,352
350160805000038,392
350160805000040,326
350160805000041,415
350160805000042,431
350160805000043,367
350160805000044,311
350160805000047,361
350160805000049,39
350160805000052,453
350160805000056,442
350160805000057,459
350160805000058,517
350160805000060,711
350160805000063,528
350160805000064,460
350160805000065,414
350160805000066,630
350160805000074,688
350160805000076,356
350160805000077,599
350160805000080,457
350160805000081,459
350160805000082,416
350160805000083,427
350160805000085,375
350160805000090,461
350160805000091,371
350160805000092,418
350160805000093,399
350160805000096,408
350160805000098,503
350160805000101,476
350160805000109,658
350160805000110,578
350160805000114,547
350160805000115,539
350160805000116,605
350160805000117,562
350160805000126,622
350160805000127,569
350160805000128,493
350160805000129,538
350160805000131,619
350160805000132,775
350160805000136,240
350160805000141,556
350160805000144,520
350160805000145,644
350160805000146,359
350160805000148,469
350160805000149,482
350160805000150,418
350160805000151,635
350160805000152,454
350160805000153,521
350160805000155,462
350160805000156,502
350160805000160,712
350160805000168,659
350160805000172,222
350160805000174,610
350160805000175,428
350160805000176,558
350160805000177,567
350160805000178,743
350160805000180,677
350160805000182,565
350160805000183,815
350160805000184,690
350160805000185,716
350160805000188,508
350160805000189,604
350160805000190,616
350160805000191,671
350160805000197,785
350160805000199,484
350160805000203,703
350160805000206,622
350160805000207,650
350160805000208,670
350160805000209,628
350160805000214,789
350160805000216,718
350160805000221,543
350160805000225,786
350160805000236,593
350160805000242,446
350160805000245,899
350160805000258,198
350160805000259,612
350160805000260,304
350160805000261,426
350160805000267,563
350160805000268,688
350160805000269,192
350160805000270,322
350160805000271,496
350160805000272,194
350160805000273,102
350160805000274,172
350160805000275,238
350160805000276,252
350160805000277,337
350160805000278,395
350160805000279,415
350160805000280,289
350160805000281,363
350160805000282,482
350160805000283,202
350160805000284,301
350160805000285,376
350160805000286,53
350160805000287,350
350160805000288,164
350160805000289,315
350160805000290,179
350160805000291,423
350160805000292,348
350160805000293,344
350160805000294,314
350160805000295,457
350160805000296,440
350160805000297,308
350160805000298,299
350160805000299,811
350160805000300,518
350160805000301,301
350160805000302,302
350160805000303,389
350160805000304,355
350160805000305,429
350160805000306,251
350160805000307,268
350160805000308,143
350160805000309,159
350160805000310,169
350160805000311,448
350160805000312,188
350160805000313,405
350160805000314,372
350160805000315,484
350160805000316,426
350160805000317,405
350160805000318,346
350160805000319,393
350160805000320,406
350160805000322,418
350160805000323,325
350160805000324,397
350160805000325,565
350160805000326,307
350160805000327,304
350160805000328,275
350160805000329,345
350160805000330,364
350160805000331,310
350160805000332,370
350160805000333,297
350160805000334,506
350160805000335,423
350160805000336,425
350160805000337,560
350160805000338,422
350160805000339,414
350160805000340,320
350160805000341,419
350160805000342,377
350160805000343,528
350160805000344,318
350160805000345,272
350160805000346,306
350160805000347,403
350160805000348,360
350160805000349,313
350160805000350,455
350160805000351,380
350160805000352,580
350160805000353,263
350160805000354,110
350160805000355,462
350160805000356,454
350160805000357,314
350160805000358,352
350160805000359,459
350160805000360,244
350160805000361,483
350160805000362,468
350160805000363,455
350160805000364,349
350160805000365,443
350160805000366,478
350160805000367,443
350160805000368,571
350160805000369,533
350160805000370,308
350160805000371,552
350160805000372,506
350160805000373,368
350160805000374,436
350160805000375,693
350160805000376,553
350160805000377,651
350160805000378,538
350160805000379,513
350160805000380,425
350160805000381,349
350160805000382,367
350160805000383,420
350160805000384,349
350160805000385,429
350160805000386,415
350160805000387,233
350160805000388,221
350160805000389,397
350160805000390,348
350160805000391,506
350160805000392,563
350160805000393,377
350160805000394,409
350160805000395,320
350160805000396,364
350160805000397,308
350160805000398,32
350160805000399,599
350160805000401,645
350160805000402,701
350160805000403,765
350160805000404,808
350160805000405,397
350160805000406,348
350160805000407,537
350160805000408,401
350160805000409,394
350160805000410,243
350160805000411,351
350160805000412,233
350160805000413,462
350160805000415,288
350160805000416,403
350160805000417,561
350160805000418,418
350160805000419,431
350160805000420,553
350160805000421,556
350160805000422,541
350160805000423,624
350160805000424,517
350160805000425,359
350160805000426,422
350160805000427,596
350160805000428,406
350160805000429,228
350160805000430,465
350160805000431,340
350160805000432,242
350160805000433,344
350160805000434,467
350160805000435,939
350160805000436,590
350160805000437,496
350160805000438,481
350160805000439,625
350160805000440,576
350160805000441,331
350160805000442,445
350160805000443,534
350160805000444,404
350160805000446,570
350160805000447,550
350160805000448,529
350160805000449,481
350160805000450,453
350160805000451,457
350160805000452,362
350160805000453,335
350160805000454,413
350160805000455,287
350160805000456,425
350160805000457,341
350160805000458,357
350160805000459,396
350160805000460,484
350160805000461,404
350160805000462,326
350160805000463,344
350160805000464,335
350160805000465,294
350160805000466,427
350160805000467,441
350160805000468,433
350160805000469,364
350160805000470,509
350160805000471,443
350160805000472,356
350160805000473,268
350160805000474,665
350160805000475,347
350160805000476,454
350160805000477,828
350160805000478,310
350160805000479,386
350160805000480,346
350160805000481,382
350160805000482,138
350160805000483,500
350160805000484,364
350160805000486,201
350160805000489,493
350160805000491,574
350160805000492,320
350160805000493,234
350160805000494,506
350160805000495,439
350160805000496,546
350160805000497,527
350160805000498,381
350160805000499,719
350160805000500,491
350160805000501,336
350160805000502,500
350160805000503,454
350160805000504,431
350160805000505,471
350160805000506,710
350160805000507,373
350160805000508,491
350160805000509,411
350160805000510,517
350160805000511,422
350160805000512,323
350160805000513,673
350160805000514,642
350160805000515,472
350160805000516,501
350160805000517,517
350160805000518,536
350160805000519,487
350160805000520,739
350160805000521,616
350160805000523,454
350160805000524,375
350160805000525,335
350160805000526,626
350160805000527,583
350160805000528,445
350160805000529,496
350160805000530,517
350160805000531,560
350160805000532,588
350160805000533,522
350160805000534,777
350160805000535,657
350160805000536,598
350160805000537,645
350160805000538,282
350160805000539,991
350160805000540,81
350160805000541,641
350160805000542,470
350160805000544,569
350160805000545,542
350160805000546,402
350160805000547,890
350160805000549,592
350160805000550,232
350160805000551,392
350160805000552,586
350160805000553,593
350160805000554,552
350160805000555,418
350160805000556,597
350160805000557,506
350160805000558,455
350160805000559,425
350160805000560,624
350160805000561,615
350160805000562,620
350160805000563,295
350160805000564,443
350160805000565,551
350160805000566,481
350160805000567,474
350160805000568,695
350160805000569,366
350160805000570,423
350160805000571,336
350160805000572,348
350160805000573,316
350160805000575,564
350160805000576,546
350160805000577,390
350160805000578,373
350160805000579,258
350160805000580,499
350160805000583,311
350160805000584,492
350160805000585,522
350160805000586,509
350160805000587,484
350160805000588,812
350160805000589,728
350160805000590,431
350160805000591,746
350160805000592,988
350160805000593,782
350160805000594,832
350160805000595,514
350160805000596,553
350160805000597,575
350160805000598,517
350160805000599,423
350160805000600,519
350160805000605,768
350160805000606,801
350160805000607,577
350160805000608,588
350160805000609,256
350160805000610,578
350160805000611,746
350160805000612,320
350160805000613,638
350160805000614,387
350160805000615,701
350160805000616,572
350160805000617,426
350160805000618,582
350160805000619,426
350160805000622,291
350160805000623,385
350160805000624,482
350160805000625,465
350160805000626,504
350160805000627,560
350160805000628,286
350160805000629,549
350160805000630,269
350160805000631,531
350160805000632,982
350160805000633,365
350160805000634,428
350160805000635,668
350160805000636,386
350160805000637,387
350160805000638,1196
350160805000639,582
350160805000640,732
350160805000641,671
350160805000642,680
350160805000643,878
350160805000644,421
350160805000647,491
350160805000648,442
350160805000649,450
350160805000650,513
350160805000651,591
350160805000652,747
350160805000653,579
350160805000654,523
350160805000655,520
350160805000661,644
350160805000662,19
350160805000663,464
350160805000664,499
350160805000665,250
350160805000667,560
350160805000668,719
350160805000669,557
350160805000670,493
350160805000673,609
350160805000675,497
350160805000677,229
350160805000679,542
350160805000680,321
350160805000682,413
350160805000684,453
350160805000686,600
350160805000688,592
350160805000690,672
350160805000692,220
350160805000694,212
350160805000696,676
350160805000698,190
350160805000699,522
350160805000701,848
350160805000702,40
350160805000704,168
350160805000705,67
350160805000706,40
350160805000707,427
350160805000709,535
350160805000710,45
350160805000711,72
350160805000713,123
350160805000714,4
350160805000716,32
350160805000717,3
350160805000718,65
350160805000719,147
350170705000001,392
350170705000002,412
350170705000003,957
350170705000004,397
350170705000005,616
350170705000009,716
350170705000010,575
350170705000013,648
350170705000016,715
350170705000025,674
350170705000026,585
350170705000027,527
350170705000032,1076
350170705000033,167
350170705000034,633
350170705000035,570
350170705000036,78
350170705000040,385
350170705000041,404
350170705000042,609
350170705000043,505
350170705000044,583
350170705000045,545
350170705000046,358
350170705000047,347
350170705000048,781
350170705000050,896
350170705000051,783
350170705000052,460
350170705000053,536
350170705000054,854
350170705000055,375
350170705000056,768
350170705000057,850
350170705000058,762
350170705000059,647
350170705000060,548
350170705000061,677
350170705000062,644
350170705000063,438
350170705000064,503
350170705000065,587
350170705000066,553
350170705000067,426
350170705000068,487
350170705000069,397
350170705000070,420
350170705000071,453
350170705000072,383
350170705000073,439
350170705000074,355
350170705000075,432
350170705000077,6
350170705000080,437
350170705000082,554
350170705000084,683
350170705000088,681
350170705000090,569
350170705000091,589
350170705000092,496
350170705000093,63
350170705000095,11
350170705000096,2
350180605000001,926
350180605000002,656
350180605000003,995
350180605000004,854
350180605000008,155
350180605000009,140
350180605000017,623
350180605000018,174
350180605000019,165
350180605000021,297
350180605000023,641
350180605000025,244
350190505000001,309
350190505000002,636
350190505000003,411
350190505000004,517
350190505000005,541
350190505000008,396
350190505000009,457
350190505000011,547
350190505000015,591
350190505000016,699
350190505000017,666
350190505000018,512
350190505000019,359
350190505000020,461
350190505000021,472
350190505000022,563
350190505000024,666
350190505000025,698
350190505000027,378
350190505000028,303
350190505000029,277
350190505000030,656
350190505000031,813
350190505000032,654
350190505000033,571
350190505000034,73
350190505000035,820
350190505000036,912
350190505000042,175
350190505000046,201
350190505000049,470
350190505000053,4
350190505000056,407
350190505000057,513
350190505000058,428
350190505000060,154
350190505000061,147
350190505000062,79
350190505000064,307
350190505000065,190
350190505000066,175
350190505000069,719
350190505000070,898
350190505000071,719
350190505000072,1008
350190505000074,149
350190505000075,696
350190505000076,678
350190505000078,237
350190505000079,600
350190505000080,84
350190505000084,1279
350190505000086,98
350190505000087,233
350190505000091,92
350190505000094,54
350190505000095,624
350190505000096,267
350190505000097,292
350190505000098,506
350190505000099,499
350190505000100,531
350190505000101,517
350190505000102,407
350190505000103,385
350190505000104,379
350190505000105,519
350190505000106,453
350190505000107,444
350190505000108,398
350190505000109,429
350190505000110,392
350190505000111,406
350190505000112,763
350190505000113,285
350190505000114,596
350190505000115,792
350190505000116,322
350190505000117,521
350190505000118,490
350190505000119,613
350190505000120,521
350190505000121,712
350190505000122,799
350190505000124,297
350190505000125,599
350190505000126,573
350190505000127,100
350190505000128,380
350190505000130,782
350190505000131,301
350190505000132,516
350190505000133,267
350190505000134,257
350190505000135,841
350190505000136,1073
350190505000137,633
350190505000138,61
350190505000139,214
350190505000140,97
350190505000142,190
350190505000143,591
350190505000144,219
350190505000145,952
350190505000146,1066
350190505000147,1239
350190505000148,331
350190505000149,307
350190505000150,418
350190505000151,92
350190505000153,80
350190505000154,319
350190505000155,359
350190505000158,193
350190505000159,254
350190505000160,139
350190505000161,305
350190505000162,90
350190505000163,245
350190505000164,104
350190510000002,658
350190510000004,1296
350190510000005,729
350190510000008,1170
350190510000009,135
350190510000010,945
350190510000014,51
350190510000015,460
350190510000018,48
350190510000022,128
350190510000023,599
350190510000024,969
350190510000026,50
350190510000027,1117
350190510000028,550
350190510000029,457
350190510000030,632
350190510000031,237
350190510000032,232
350190510000034,767
350190510000035,88
350190510000036,110
350190510000037,271
350190510000038,178
350190515000001,1031
350190515000002,277
350190515000003,571
350190515000004,54
350190515000005,100
350200205000001,250
350200205000002,359
350200205000003,316
350200205000004,981
350200205000008,173
350200205000013,105
350200205000015,15
350200205000016,240
350200205000017,246
350200205000018,43
350200205000019,388
350200205000020,287
350200205000021,236
350200205000022,352
350200205000023,365
350200205000024,184
350200205000025,49
350210105000001,359
350210105000002,421
350210105000003,653
350210105000004,394
350210105000006,522
350210105000007,478
350210105000008,344
350210105000009,663
350210105000010,533
350210105000011,613
350210105000012,654
350210105000013,811
350210105000014,389
350210105000015,782
350210105000016,580
350210105000017,805
350210105000018,748
350210105000020,684
350210105000021,574
350210105000022,649
350210105000023,695
350210105000024,707
350210105000025,841
350210105000026,502
350210105000027,712
350210105000029,380
350210105000030,491
350210105000032,757
350210105000036,553
350210105000038,806
350210105000040,756
350210105000041,406
350210105000042,392
350210105000043,808
350210105000044,799
350210105000045,428
350210105000046,450
350210105000047,507
350210105000049,913
350210105000051,470
350210105000052,418
350210105000057,676
350210105000058,649
350210105000061,582
350210105000062,803
350210105000067,665
350210105000070,14
350210105000071,1765
350210105000072,196
350210105000073,384
350210105000075,275
350210105000076,15
350210105000080,176
350210105000081,539
350210105000082,117
350210105000084,313
350210105000090,466
350210105000091,525
350210105000092,388
350210105000093,377
350210105000094,469
350210105000095,276
350210105000096,527
350210105000097,397
350210105000098,450
350210105000099,530
350210105000100,468
350210105000101,613
350210105000102,556
350210105000103,509
350210105000104,393
350210105000105,542
350210105000106,413
350210105000107,347
350210105000108,499
350210105000109,332
350210105000110,543
350210105000111,388
350210105000112,533
350210105000113,591
350210105000114,405
350210105000115,500
350210105000116,582
350210105000117,598
350210105000119,824
350210105000120,646
350210105000121,698
350210105000122,480
350210105000123,566
350210105000124,60
350210105000125,799
350210105000126,781
350210105000127,198
350210105000128,448
350210105000129,623
350210105000130,409
350210105000131,526
350210105000133,381
350210105000134,305
350210105000136,609
350210105000137,634
350210105000138,457
350210105000139,533
350210105000140,276
350210105000141,25
350210105000143,452
350210105000144,163
350210105000146,689
350210105000148,86
350210105000152,161
350210105000153,18
350210105000154,56
350210105000156,354
350210105000158,661
350210105000160,430
350210105000161,672
350210105000163,280
350210105000164,89
350210105000165,370
350210105000166,191
350220005000002,900
350220005000003,531
350220005000004,508
350220005000005,592
350220005000008,343
350220005000010,872
350220005000012,814
350220005000016,532
350220005000017,236
350220005000018,240
350220005000020,42
350220005000021,167
350220005000022,11
350220005000027,631
350220005000028,449
350220005000029,547
350220005000030,727
350220005000032,417
350220005000033,61
350220005000034,607
350220005000035,430
350220005000037,268
350220005000039,409
350220005000040,776
350220005000043,781
350220005000044,995
350220005000046,1012
350220005000048,224
350220005000049,385
350220005000050,766
350220005000052,564
350220005000053,49
350220005000054,522
350220005000056,498
350220005000057,728
350220005000059,208
350220005000060,651
350220005000061,95
350220005000062,129
350220005000063,481
350220005000064,409
350220005000065,83
350220005000066,8
350220005000067,423
350220005000068,70
350220008000001,749
350220008000004,587
350220008000005,638
350220008000006,281
350220008000007,171
350220008000008,432
350220008000009,367
350220008000010,606
350230905000001,144
350230905000003,459
350230905000005,599
350230905000011,26
350230905000015,162
350230905000019,276
350230905000025,126
350230905000027,200
350230905000037,7
350230905000038,8
350230905000039,84
350230905000041,47
350230905000042,89
350230905000045,3
350230905000046,67
350230905000048,402
350230905000049,181
350230905000051,160
350230905000052,98
350230905000053,134
350230905000054,715
350230905000055,5
350230905000056,106
350230905000057,79
350230910000001,190
350230910000005,192
350230910000007,74
350230910000008,35
350230910000011,117
350230910000012,386
350230910000013,150
350230910000014,353
350240805000001,740
350240805000002,608
350240805000003,656
350240805000004,831
350240805000007,77
350240805000008,94
350240805000009,48
350240805000011,24
350240805000013,306
350240805000014,253
350240805000020,38
350240805000021,99
350240805000022,93
350240805000023,156
350250705000002,306
350250705000003,350
350250705000004,318
350250705000005,19
350250705000007,519
350250705000008,531
350250705000009,435
350250705000010,273
350250705000018,611
350250705000019,110
350250705000021,728
350250705000026,643
350250705000027,531
350250705000030,574
350250705000031,764
350250705000039,677
350250705000041,681
350250705000044,94
350250705000045,14
350250705000048,716
350250705000052,121
350250705000053,325
350250705000054,828
350250705000056,177
350250705000057,58
350250705000058,413
350250705000059,186
350250705000060,323
350250705000061,392
350250705000063,1181
350250705000064,232
350250705000065,483
350250705000066,408
350250705000067,460
350250705000068,599
350250705000069,269
350250705000070,350
350250705000071,442
350250705000072,199
350250705000074,255
350250705000075,493
350250705000076,659
350250705000077,534
350250705000078,731
350250705000079,632
350250705000080,692
350250705000081,726
350250705000082,380
350250705000083,485
350250705000084,520
350250705000085,700
350250705000086,636
350250705000088,375
350250705000090,109
350250705000092,884
350250705000093,48
350250705000094,45
350250705000095,79
350250705000096,407
350250705000097,632
350250705000098,58
350250705000099,805
350250705000101,346
350250705000102,322
350250705000103,663
350250705000106,513
350250705000108,777
350250705000110,563
350250705000112,518
350250705000113,216
350250705000114,442
350250705000117,201
350250705000118,155
350250705000119,114
350250705000120,514
350260605000004,530
350260605000006,257
350260605000015,42
350260605000020,354
350260605000021,280
350260605000022,267
350260605000024,271
350260605000025,292
350260605000026,184
350260605000027,557
350260605000031,14
350260605000032,158
350260605000033,270
350260605000034,159
350260605000035,82
350260605000036,369
350270505000001,419
350270505000002,448
350270505000003,210
350270505000007,236
350270505000008,508
350270505000009,294
350270505000011,908
350270505000016,273
350270505000018,523
350270505000019,421
350270505000020,542
350270505000022,521
350270505000023,613
350270505000024,522
350270505000025,258
350270505000026,524
350270505000029,290
350270505000033,132
350270505000036,172
350270505000037,5
350270505000040,355
350270505000042,325
350270505000043,482
350270505000044,414
350270505000045,291
350270505000046,422
350270505000047,561
350270505000048,770
350270505000049,298
350270505000050,505
350270505000051,306
350270505000052,317
350270505000055,447
350270505000056,239
350270505000058,23
350270505000061,4
350270505000063,682
350270505000064,183
350270505000065,56
350270505000066,147
350270505000067,182
350270505000068,146
350270505000069,323
350270505000070,235
350270505000071,264
350270505000072,282
350270505000073,35
350270505000074,647
350270505000075,71
350270505000076,405
350270505000077,8
350270505000078,287
350270505000079,33
350270505000080,68
350270505000081,50
350270505000082,67
350270505000083,96
350270505000084,227
350270505000085,255
350270510000002,377
350270510000005,52
350270510000006,65
350270510000009,85
350270510000010,168
350270510000011,112
350270510000012,137
350270510000013,60
350270510000014,190
350270510000015,229
350270525000003,344
350270525000004,118
350270525000006,318
350270525000007,251
350270525000008,160
350270525000009,475
350270525000010,514
350270525000011,130
350270525000012,263
350270525000013,566
350270525000014,167
350270525000015,226
350270530000002,218
350270530000003,153
350270530000004,392
350270530000005,488
350275405000004,347
350275405000005,756
350275405000007,725
350275405000009,1138
350275405000020,1218
350275405000021,794
350275405000022,735
350275405000024,684
350275405000025,313
350275405000026,511
350275405000027,1310
350275405000028,97
350275405000030,941
350275405000031,1224
350275405000032,1403
350275405000033,715
350275405000035,115
350275405000037,278
350275405000038,310
350275405000039,628
350275405000040,373
350275405000043,457
350275405000044,712
350275405000045,501
350275405000047,393
350275405000049,379
350275405000051,136
350275405000052,318
